Case ID,Economic Position,Occupation Type ,Home,Gender,Region,Adults,Children,Household,Jan Income,Feb Income,Mar Income,Apr Income,May Income,Jun Income,Jan Expenditure,Feb Expenditure,Mar Expenditure,Apr Expenditure,May Expenditure,Jun Expenditure
1119,Part-time working,Managerial or Professional,Rented,Female,North East,1,3,4,1991.5,1573.29,1553.37,1911.84,2310.14,1891.93,1102.16,1091.14,938.38,1060.37,1187.61,1163.86
1120,Economically Inactive,Not Classified,Rented,Female,London,2,1,3,1168.41,1004.83,887.99,876.31,1004.83,1226.83,465.55,474.86,565.08,661.14,680.97,680.97
1121,Economically Inactive,Routine or manual,Owned,Male,London,2,1,3,2843.4,2758.1,2303.15,2615.93,2530.63,2217.85,1287.19,1377.29,1638.98,1655.37,1771.25,1594.13
1122,Full-time working,Routine or manual,Owned,Male,South West,2,1,3,3185.3,3217.15,3217.15,3185.3,3217.15,3185.3,3288.85,2532.41,2228.52,2250.81,2655.96,2709.08
1123,Economically Inactive,Not Classified,Owned,Male,Northern Ireland,1,1,2,2915.03,2332.02,3089.93,2827.57,2186.27,2856.72,1676.25,1676.25,1441.58,1369.5,1191.47,1191.47
1124,Full-time working,Managerial or Professional,Owned,Male,South West,2,1,3,1634.7,1651.05,1634.7,1651.05,1634.7,1651.05,2583.31,2660.81,2527.77,2274.99,2365.99,2815.53
1125,Full-time working,Managerial or Professional,Rented,Male,London,1,1,2,4030.35,4231.87,4433.39,3264.58,4191.56,4796.12,2388.88,2149.99,2278.99,2370.15,2180.54,2398.59
1126,Full-time working,Intermediate occupation,Rented,Female,London,2,1,3,5063.85,6076.62,4962.57,5013.21,5722.15,4709.38,3083.88,2436.27,2436.27,2606.81,2841.42,2699.35
1127,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,1,3,3160.69,3192.29,3160.69,3192.29,3160.69,3192.29,1741.46,1811.12,1702.45,1651.38,1453.21,1453.21
1128,Economically Inactive,Not Classified,Rented,Female,South West,2,1,3,1623.86,1461.47,1250.37,1656.34,1640.1,1575.14,1342.78,1477.06,1639.54,1951.05,2185.18,1857.4
1129,Full-time working,Managerial or Professional,Owned,Male,North East,2,1,3,5867.9,7334.88,6102.62,4987.72,6043.94,6396.01,2229.34,2162.46,2551.7,2908.94,3112.57,3237.07
1130,Full-time working,Managerial or Professional,Owned,Male,Northern Ireland,2,1,3,2729.54,2756.83,2729.54,2756.83,2729.54,2756.83,1611.42,1305.25,1292.2,1473.11,1694.08,1507.73
1131,Full-time working,Managerial or Professional,Owned,Female,London,2,1,3,5742.1,5110.47,6086.63,4995.63,6488.57,6201.47,1536.19,1444.02,1559.54,1403.59,1487.81,1458.05
1132,Full-time working,Managerial or Professional,Owned,Male,London,1,1,2,5924.95,6398.95,5036.21,5806.45,6043.45,4799.21,5875,4582.5,5407.35,5948.09,6780.82,7730.13
1133,Economically Inactive,Routine or manual,Owned,Female,Wales,1,1,2,599.25,521.35,551.31,689.14,719.1,449.44,227.9,193.72,174.35,203.99,234.59,248.67
1134,Economically Inactive,Not Classified,Owned,Female,West Midlands,1,1,2,2023.71,2003.47,1780.86,1861.81,2489.16,2165.37,1474.08,1238.23,1114.41,1315,1183.5,1372.86
1135,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,416.76,329.24,445.93,429.26,454.27,337.58,1253.54,1241,1265.82,1202.53,1118.35,984.15
1136,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,221.86,206.33,219.64,264.01,190.8,237.39,559.09,475.23,508.5,579.69,672.44,692.61
1137,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,1,1,2,887.41,780.92,1002.77,816.42,780.92,1073.77,546.95,453.97,522.07,589.94,507.35,553.01
1138,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,1,3,5924.95,4502.96,5747.2,5806.45,5628.7,5924.95,5007.58,4506.82,4822.3,4195.4,4489.08,5342.01
1139,Part-time working,Routine or manual,Owned,Male,North West and Merseyside,2,1,3,2609.51,3183.6,2661.7,2218.08,3027.03,3235.79,2447.95,1860.44,1934.86,1741.37,1967.75,1908.72
1140,Full-time working,Intermediate occupation,Owned,Male,Scotland,4,1,5,5924.95,6576.69,6813.69,5332.46,4443.71,4621.46,3572.36,2714.99,3013.64,2742.41,3071.5,3347.94
1141,Full-time working,Managerial or Professional,Owned,Male,Wales,2,2,4,5107.2,5056.13,5056.13,5566.85,4341.12,6332.93,2079.61,2142,2206.26,1919.45,2092.2,2343.26
1142,Economically Inactive,Intermediate occupation,Rented,Male,Northern Ireland,3,3,6,1505.25,1700.93,1294.52,1776.2,1445.04,1234.31,2906.4,3197.04,2717.48,2364.21,2506.06,2881.97
1143,Economically Inactive,Not Classified,Owned,Female,London,1,1,2,720.21,540.16,756.22,669.8,878.66,842.65,271.01,295.4,292.45,321.7,344.22,364.87
1144,Economically Inactive,Not Classified,Owned,Male,West Midlands,1,1,2,1534.66,1734.17,1534.66,1411.89,1872.29,1887.63,1412.24,1468.73,1468.73,1527.48,1313.63,1116.59
1145,Training Program,Routine or manual,Rented,Female,Yorkshire and the Humber,2,2,4,1014.6,984.16,821.83,1227.67,1207.37,902.99,702.88,653.68,784.42,886.39,983.89,924.86
1146,Economically Inactive,Not Classified,Rented,Female,South East,2,1,3,2674.62,2273.43,2353.67,2166.44,2781.6,3182.8,2113.14,1944.09,2002.41,1922.31,2287.55,1990.17
1147,Economically Inactive,Not Classified,Rented,Female,Yorkshire and the Humber,1,1,2,550,550,665.5,654.5,682,643.5,472.34,368.43,401.59,461.83,461.83,498.78
1148,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,5125.96,4459.59,5536.04,4305.81,5638.56,5587.3,3941.6,3941.6,4335.76,4465.83,5225.02,5799.77
1149,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,5924.95,4502.96,5332.46,7228.44,6043.45,5450.95,5875,5346.25,6041.26,7128.69,6059.39,6544.14
1150,Full-time working,Managerial or Professional,Rented,Female,London,1,1,2,3464.2,3464.2,3498.84,3464.2,3464.2,3464.2,3500.9,3080.79,2803.52,3055.84,3605.89,4182.83
1151,Economically Inactive,Not Classified,Rented,Female,Yorkshire and the Humber,2,1,3,3516.11,3691.92,2988.69,2637.08,2777.73,2742.57,1890.91,2042.18,1858.38,1839.8,1747.81,1852.68
1152,Part-time working,Routine or manual,Rented,Male,East Midlands,2,1,3,2175,1653,1827,2327.25,2088,2305.5,1831.45,1904.71,2018.99,1857.47,1690.3,1622.69
1153,Full-time working,Managerial or Professional,Owned,Female,South East,2,1,3,5924.95,6932.19,6043.45,5510.2,5806.45,5806.45,3993.31,3713.78,4048.02,3845.62,4230.18,4018.67
1154,Full-time working,Long Term Unemployed,Rented,Male,Scotland,3,3,6,1145.85,1145.85,1145.85,1157.31,1145.85,1145.85,2849.83,2393.86,2274.17,2410.62,2579.36,2269.84
1155,Economically Inactive,Not Classified,Rented,Male,West Midlands,3,1,4,2447.92,2398.96,1884.9,2178.65,2154.17,2203.13,1941.42,1630.79,1663.41,1962.82,1707.65,1553.96
1156,Economically Inactive,Not Classified,Owned,Female,Scotland,2,1,3,3262.51,3621.39,3262.51,2838.38,3947.64,4012.89,1725.21,1328.41,1248.71,1398.56,1482.47,1319.4
1157,Full-time working,Routine or manual,Rented,Female,West Midlands,3,1,4,4259.4,3705.68,3237.14,4813.12,3535.3,4387.18,3001.31,3151.38,3182.89,3469.35,3955.06,3638.66
1158,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,3277.6,2687.63,3802.02,4064.22,3015.39,3080.94,1669.06,1335.25,1175.02,1280.77,1229.54,1155.77
1159,Full-time working,Managerial or Professional,Rented,Male,South East,2,1,3,3111.15,3142.26,3111.15,3111.15,3111.15,3111.15,3235.3,2426.48,2644.86,2803.55,2635.34,2898.87
1160,Full-time working,Managerial or Professional,Owned,Female,Wales,3,1,4,5924.95,5569.45,4858.46,4562.21,6043.45,6813.69,4729.45,4114.62,3497.43,3742.25,3180.91,2735.58
1161,Economically Inactive,Not Classified,Owned,Female,Wales,1,1,2,774.05,580.54,959.82,897.9,611.5,758.57,519.2,399.78,351.81,369.4,313.99,323.41
1162,Economically Inactive,Not Classified,Owned,Female,West Midlands,2,1,3,4955.2,5748.03,5896.69,4360.58,4608.34,3914.61,2104.93,2252.28,1914.44,2125.03,1976.28,1877.47
1163,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,1,2,3,4698.55,3523.91,3852.81,3805.82,4416.64,4087.74,573.85,499.25,464.3,441.09,419.04,414.85
1164,Economically Inactive,Not Classified,Owned,Male,Northern Ireland,1,1,2,1267.8,1166.38,1419.94,1584.75,1191.73,1394.58,1013.18,1073.97,1245.81,1258.27,1094.69,1029.01
1165,Full-time working,Managerial or Professional,Owned,Male,South East,2,1,3,5924.95,7287.69,7169.19,4858.46,6991.44,7346.94,3209.7,2952.92,3366.33,3736.63,3250.87,3218.36
1166,Full-time working,Intermediate occupation,Owned,Female,North West and Merseyside,1,1,2,2430.73,2455.03,2455.03,2455.03,2430.73,2430.73,2169.56,1800.73,2124.86,2379.84,2522.63,2850.57
1167,Part-time working,Routine or manual,Owned,Male,North West and Merseyside,2,1,3,2871.5,2268.49,2584.35,2498.21,3503.23,2670.5,2247.85,1708.37,1810.87,1774.65,1579.44,1532.06
1168,Full-time working,Managerial or Professional,Owned,Male,South West,2,3,5,3789.69,3789.69,3789.69,3789.69,3789.69,3789.69,1814.92,1379.34,1655.21,1804.18,2128.93,2405.69
1169,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,1,3,5924.95,7228.44,6576.69,6339.7,6458.2,6695.19,5875,4993.75,5892.63,6364.04,6364.04,6554.96
1170,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,2411.72,2797.6,2242.9,2484.07,2894.06,2098.2,2373.1,1803.56,1623.2,1655.66,1490.09,1773.21
1171,Economically Inactive,Not Classified,Owned,Male,North East,2,1,3,3667.01,4363.74,4400.41,4253.73,4033.71,4363.74,2763.69,2349.14,2513.58,2915.75,2886.59,2857.72
1172,Economically Inactive,Not Classified,Rented,Male,East Midlands,2,2,4,2045.2,1574.8,2331.53,1881.58,1779.32,1697.52,2417.38,2175.64,2066.86,2273.55,2728.26,2946.52
1173,Full-time working,Intermediate occupation,Owned,Female,North West and Merseyside,2,1,3,2227.15,2249.42,2227.15,2249.42,2227.15,2227.15,1852.06,1870.58,1926.7,2023.04,2265.8,2243.14
1174,Training Program,Long Term Unemployed,Rented,Female,London,1,3,4,2020,1979.6,2262.4,1919,2181.6,2121,1149.76,1161.26,1312.22,1207.24,1171.02,1241.28
1175,Full-time working,Managerial or Professional,Rented,Male,West Midlands,2,2,4,2940.6,2970.01,2940.6,2940.6,2940.6,2970.01,3179.8,3465.98,3154.04,3627.15,4134.95,3845.5
1176,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1196.62,1172.69,969.26,945.33,1208.59,1160.72,800.07,800.07,920.08,920.08,818.87,908.95
1177,Full-time working,Routine or manual,Owned,Male,East Midlands,3,1,4,5924.95,6813.69,5391.7,6339.7,4858.46,6576.69,5875,5111.25,5826.83,4952.81,4457.53,4947.86
1178,Full-time working,Routine or manual,Rented,Male,South West,2,3,5,3278.9,3278.9,3311.69,3311.69,3278.9,3278.9,2405.27,2068.53,1944.42,1769.42,1787.11,2037.31
1179,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,1400.77,1484.82,1400.77,1106.61,1316.72,1092.6,1686.39,1281.66,1332.93,1199.64,1295.61,1140.14
1180,Full-time working,Managerial or Professional,Rented,Male,London,1,1,2,5773.65,6004.6,6120.07,7043.85,7101.59,6755.17,5875,6227.5,5916.13,6330.26,5823.84,4950.26
1181,Full-time working,Intermediate occupation,Owned,Male,North East,3,3,6,3497.65,3497.65,3532.63,3532.63,3497.65,3497.65,4412.84,3309.63,3111.05,3702.15,3924.28,3728.07
1182,Full-time working,Managerial or Professional,Rented,Male,South East,2,3,5,5924.95,6280.45,5450.95,6339.7,4858.46,5154.71,5875,6051.25,5809.2,6622.49,7019.84,8353.61
1183,Full-time working,Routine or manual,Owned,Male,East Midlands,2,3,5,3732.25,3769.57,3769.57,3769.57,3769.57,3732.25,3175.15,3111.65,2707.14,3194.43,3577.76,3541.98
1184,Full-time working,Managerial or Professional,Rented,Male,South East,2,3,5,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2325.71,2116.4,2222.22,2111.11,2427.78,2330.67
1185,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,1,1,2,1845.85,2196.56,1458.22,1864.31,1808.93,1642.81,1668.55,1468.32,1468.32,1262.76,1338.53,1365.3
1186,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,1,1,2,957.7,890.66,948.12,967.28,996.01,1043.89,673.3,639.64,626.85,658.19,783.25,830.25
1187,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,1,1,2,1677.95,1761.85,1627.61,1476.6,2030.32,1510.16,376.41,380.17,364.96,412.4,408.28,453.19
1188,Full-time working,Intermediate occupation,Owned,Male,South West,3,1,4,4370.8,5244.96,5026.42,3496.64,5201.25,3715.18,1719.69,1324.16,1324.16,1469.82,1749.09,2081.42
1189,Full-time working,Intermediate occupation,Owned,Female,Wales,2,3,5,4585.6,3530.91,5135.87,3622.62,4172.9,4952.45,2743.64,2908.26,3489.91,3140.92,3486.42,3451.56
1190,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,2384.75,2074.73,2146.28,2193.97,1883.95,2623.23,980.28,1058.7,1132.81,1166.79,1050.11,903.09
1191,Economically Inactive,Routine or manual,Rented,Male,Yorkshire and the Humber,1,1,2,360,414,439.2,424.8,417.6,327.6,313.48,257.05,287.9,331.09,281.43,289.87
1192,Full-time working,Managerial or Professional,Owned,Male,London,2,3,5,5924.95,6517.45,7228.44,6458.2,7169.19,4502.96,5848.3,4854.09,5630.74,6081.2,5594.7,5426.86
1193,Full-time working,Intermediate occupation,Owned,Female,Yorkshire and the Humber,1,1,2,5041.26,4486.72,5999.1,5797.45,4033.01,5343.74,2123.84,1762.79,1868.56,2242.27,2668.3,3148.59
1194,Economically Inactive,Not Classified,Owned,Male,Scotland,1,1,2,630.31,668.13,699.64,529.46,472.73,472.73,873.97,681.7,804.41,780.28,780.28,741.27
1195,Training Program,Routine or manual,Rented,Male,Yorkshire and the Humber,1,1,2,420,327.6,516.6,508.2,415.8,348.6,627.81,508.53,569.55,535.38,476.49,500.31
1196,Training Program,Long Term Unemployed,Rented,Male,London,2,1,3,3959.35,3800.98,3840.57,3325.85,3761.38,3009.11,3676.9,3272.44,3566.96,3923.66,4472.97,4204.59
1197,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,1283.82,1360.85,1296.66,1206.79,1553.42,1027.06,1800.19,1944.21,2216.4,2305.06,2328.11,2048.74
1198,Full-time working,Routine or manual,Owned,Male,Scotland,2,1,3,4225.25,4225.25,4436.51,3802.73,3887.23,3422.45,3062.56,2419.42,2298.45,2758.14,2427.16,2912.59
1199,Economically Inactive,Routine or manual,Rented,Female,Scotland,1,3,4,1070,952.3,1005.8,1273.3,1273.3,1005.8,989.7,890.73,783.84,705.46,670.19,797.53
1200,Economically Inactive,Not Classified,Owned,Female,West Midlands,2,1,3,3313.16,3975.79,3511.95,2849.32,3180.63,2716.79,1974.13,1974.13,1678.01,1996.83,2096.67,2516
1201,Economically Inactive,Not Classified,Rented,Male,South West,1,1,2,1207.51,1497.32,1449.02,1038.46,1183.36,1436.94,291.93,253.98,243.82,285.27,328.06,341.18
1202,Full-time working,Managerial or Professional,Owned,Male,South West,2,3,5,3923.05,3923.05,3923.05,3923.05,3923.05,3962.28,2730.7,2430.32,2673.35,3047.62,3108.57,3264
1203,Part-time working,Routine or manual,Rented,Female,South East,2,1,3,2964,3290.04,3230.76,2519.4,3349.32,3171.48,1889.97,1549.78,1673.76,1673.76,1740.71,1566.64
1204,Economically Inactive,Not Classified,Rented,Male,East Midlands,2,1,3,1589.02,1430.12,1890.93,1398.34,1557.24,1986.28,1898.79,1765.87,1536.31,1351.95,1365.47,1379.12
1205,Full-time working,Intermediate occupation,Owned,Female,South East,1,1,2,1509.6,1524.7,1509.6,1509.6,1509.6,1524.7,2884.16,2480.38,2579.6,2811.76,2446.23,2079.3
1206,Full-time working,Routine or manual,Owned,Female,Yorkshire and the Humber,2,1,3,2248.6,2248.6,2271.09,2271.09,2248.6,2248.6,1968.62,1752.07,1664.47,1597.89,1901.49,2205.73
1207,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,2,4,5924.95,4799.21,4502.96,5332.46,5806.45,4858.46,5244.2,5349.08,5456.06,6438.15,5923.1,5271.56
1208,Full-time working,Intermediate occupation,Owned,Male,Yorkshire and the Humber,2,1,3,2863.15,2891.78,2863.15,2863.15,2863.15,2863.15,4525.1,3891.59,3774.84,4341.07,5165.87,5889.09
1209,Full-time working,Managerial or Professional,Owned,Male,Northern Ireland,2,3,5,5924.95,6161.95,5687.95,4739.96,6517.45,4680.71,4473.58,3981.49,3503.71,3293.49,3062.95,2695.4
1210,Training Program,Long Term Unemployed,Rented,Male,Eastern,1,1,2,355,390.5,436.65,418.9,418.9,344.35,298.64,328.5,318.65,312.28,368.49,372.17
1211,Training Program,Long Term Unemployed,Rented,Male,London,2,3,5,1235.25,1507.01,1445.24,1000.55,1259.96,1420.54,1121.16,1020.26,1050.87,914.26,804.55,683.87
1212,Economically Inactive,Not Classified,Owned,Female,Eastern,2,1,3,2206.52,1985.87,2669.89,2758.15,1699.02,1919.67,2803.23,2999.46,3209.42,3273.61,3568.23,3603.91
1213,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,3239.61,2753.67,3012.84,3142.42,3401.59,3628.36,966.68,850.68,774.12,673.48,686.95,590.78
1214,Full-time working,Intermediate occupation,Owned,Male,West Midlands,2,1,3,5924.95,6754.44,5747.2,6221.2,5036.21,4799.21,3896.73,2922.55,3068.68,3651.73,3797.8,4519.38
1215,Economically Inactive,Not Classified,Owned,Female,West Midlands,2,1,3,909.1,1136.38,763.64,836.37,927.28,836.37,985.97,739.48,635.95,699.55,783.5,728.66
1216,Economically Inactive,Not Classified,Owned,Male,Wales,1,1,2,2028.85,2536.06,2394.04,2495.49,2231.74,1947.7,1008.44,927.76,872.09,811.04,802.93,859.14
1217,Full-time working,Managerial or Professional,Owned,Male,Northern Ireland,2,1,3,5618.03,6236.01,5955.11,6179.83,5337.12,6348.37,2132.28,2132.28,2494.77,2370.03,2156.73,2329.27
1218,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,1900.85,1824.82,1615.72,1691.76,1596.71,1767.79,621.83,485.03,548.08,493.27,434.08,434.08
1219,Full-time working,Intermediate occupation,Owned,Male,Wales,2,1,3,3015.95,3015.95,3015.95,3015.95,3015.95,3015.95,1909.6,1775.93,1758.17,1898.82,1917.81,1687.67
1220,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,1204.96,1433.9,1470.05,1397.75,1470.05,1204.96,639.8,543.83,522.08,553.4,597.67,525.95
1221,Economically Inactive,Managerial or Professional,Owned,Male,South East,3,1,4,3663.25,4395.9,3113.76,4066.21,3040.5,4432.53,4503.42,3557.7,3273.08,3174.89,3555.88,3698.12
1222,Full-time working,Intermediate occupation,Owned,Male,North West and Merseyside,2,1,3,2441.71,2466.13,2441.71,2441.71,2441.71,2441.71,1806.5,1643.92,1693.24,1845.63,2030.19,1908.38
1223,Full-time working,Intermediate occupation,Rented,Male,West Midlands,2,1,3,3622.41,3658.63,3622.41,3622.41,3622.41,3658.63,2373.37,2302.17,2141.02,1926.92,1676.42,1777.01
1224,Full-time working,Managerial or Professional,Rented,Female,North East,2,1,3,5824.7,6814.9,6989.64,4543.27,6465.42,5649.96,2199,1737.21,2015.16,2115.92,1883.17,1977.33
1225,Full-time working,Intermediate occupation,Rented,Female,East Midlands,1,1,2,750,750,757.5,757.5,750,750,2511.77,2185.24,2272.65,2659,2313.33,2197.66
1226,Full-time working,Intermediate occupation,Owned,Female,South West,2,1,3,3881.6,3881.6,3920.42,3920.42,3881.6,3881.6,1977.69,2056.8,2139.07,2566.88,2464.2,2316.35
1227,Full-time working,Managerial or Professional,Owned,Male,South East,2,2,4,4775.3,4727.55,5205.08,4823.05,5396.09,3629.23,3271.54,3304.26,2973.83,3330.69,2897.7,2752.82
1228,Full-time working,Routine or manual,Rented,Male,South West,2,2,4,2797.95,2797.95,2797.95,2797.95,2825.93,2825.93,2313.55,2406.09,2093.3,2302.63,2210.52,2453.68
1229,Economically Inactive,Not Classified,Rented,Male,Scotland,1,1,2,751.75,887.07,939.69,638.99,766.79,684.09,531.39,531.39,552.65,469.75,559,547.82
1230,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,1051.06,798.81,924.93,830.34,1093.1,1240.25,1930.54,1756.79,1827.06,1936.68,2265.92,2469.85
1231,Full-time working,Managerial or Professional,Owned,Female,Yorkshire and the Humber,2,1,3,5924.95,5510.2,5154.71,7406.19,5095.46,4680.71,2917.77,2946.95,2740.66,2356.97,2710.52,2439.47
1232,Full-time working,Routine or manual,Rented,Male,North East,1,1,2,2822.83,2822.83,2822.83,2822.83,2851.05,2822.83,974.29,1052.23,989.1,1157.25,1353.98,1435.22
1233,Economically Inactive,Not Classified,Rented,Female,London,1,1,2,922.65,701.21,959.56,959.56,701.21,876.52,776.73,838.87,763.37,839.71,915.28,1006.81
1234,Part-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,3626.75,3227.81,3554.22,3953.16,4279.57,2720.06,5875,6110,5743.4,6375.17,5610.15,4936.93
1235,Full-time working,Intermediate occupation,Owned,Female,Yorkshire and the Humber,1,1,2,2467.7,2467.7,2467.7,2467.7,2467.7,2467.7,2685.23,2631.53,3078.89,2771,3075.81,3506.42
1236,Economically Inactive,Not Classified,Owned,Male,West Midlands,3,1,4,3223.55,2707.78,3578.14,3416.96,3062.37,3803.79,3664.78,3554.84,3270.45,3303.15,2873.74,3391.01
